block_id	namespace	functional_categories	sources
chipped:fancy_green_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_green_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_leaded_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_leaded_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_light_blue_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_light_blue_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_light_gray_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_light_gray_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_lime_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_lime_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_magenta_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_magenta_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_mud	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_mud_bricks	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_mud_bricks_pillar	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_mud_pillar	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_oak_trapdoor	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_orange_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_orange_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_packed_mud	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_packed_mud_pillar	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_pink_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_pink_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_purple_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_purple_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_red_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_red_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_redstone_lamp	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_sea_lantern	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_shroomlight_lantern	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_spruce_trapdoor	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_white_redstone_lamp	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_white_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_white_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_yellow_stained_glass	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fancy_yellow_stained_glass_pane	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:fine_netherrack_pillar	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:fine_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:fish_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:flat_netherrack_tiles	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:fruit_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:full_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:gilded_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:glad_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:glowing_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:gold_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:golden_paper_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:graveled_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:gray_paper_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:happy_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:hardened_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:historical_oak_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:historical_oak_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:horrified_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:inlayed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:inscribed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:iron_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:iron_bowl_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:jungle_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:kitty_faced_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:lauching_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:layed_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:lead_woven_glass	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:lead_woven_glass_pane	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:light_spotted_brown_mushroom_block	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:light_spotted_red_mushroom_block	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:lime_paper_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:loded_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:loom_table	chipped	crafting_workstations,processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:mangrove_brick_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mangrove_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mangrove_tile_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mason_table	chipped	crafting_workstations	chipped-forge-1.20.1-3.0.7.jar
chipped:massive_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:meming_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:metal_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mixed_cubed_oak_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mixed_oak_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mixed_oak_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:mushroom_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:nether_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:nether_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_mini_tiles	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_pillar	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_pillar_top	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_pointed_dripstone	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:netherrack_scales	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_empty_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_lighted_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_lighted_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_spaced_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_spaced_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_webbed_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_webbed_large_bookshelf	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_woven_glass	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:oak_woven_glass_pane	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:offset_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:orange_paper_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:ornate_netherrack_pillar	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:overgrown_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:overjoyed_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:overlapping_netherrack_tiles	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:owo_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:patterned_glowstone	chipped	crafting_workstations	chipped-forge-1.20.1-3.0.7.jar
chipped:pillar_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:polished_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_acacia_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_bamboo_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_birch_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_cherry_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_crimson_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_dark_oak_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_diamond_block	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_gold_block	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_iron_block	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_jungle_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_mangrove_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_netherite_block	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_oak_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_spruce_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_warped_door	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_waxed_copper_block	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_waxed_exposed_copper	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_waxed_oxidized_copper	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:pressed_waxed_weathered_copper	chipped	processing_machines,create_kinetics_and_logistics	chipped-forge-1.20.1-3.0.7.jar
chipped:prismal_netherrack_remnants	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reanimated_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_acacia_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_birch_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_crimson_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_dark_oak_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_jungle_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_mangrove_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_oak_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_spruce_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:reinforced_warped_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:rough_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:rounded_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:rune_mud	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:rune_mud_bricks	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:rune_packed_mud	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:runic_carved_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:sad_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:sanded_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:scared_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:sifted_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:silly_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:simple_netherrack_pillar	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:slight_smile_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:small_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:small_red_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:smiling_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:smooth_inlayed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:smooth_netherrack_column	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:smooth_ringed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:smoothed_double_inlayed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:smoothed_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:spider_netherrack_carving	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:spiraled_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:spooky_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:spotted_brown_mushroom_block	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:spotted_red_mushroom_block	chipped	processing_machines	chipped-forge-1.20.1-3.0.7.jar
chipped:spruce_barrel	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:spruce_crate	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:squished_cute_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:stacked_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:sugarcane_dried_kelp_block	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:suspicious_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:tall_soul_lantern	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:thick_inlayed_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiled_bordered_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiled_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiled_netherrack_column	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tinkering_table	chipped	crafting_workstations	chipped-forge-1.20.1-3.0.7.jar
chipped:tiny_brick_bordered_netherrack	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiny_layered_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiny_layered_netherrack_slabs	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiny_netherrack_bricks	chipped	storage_item_io	chipped-forge-1.20.1-3.0.7.jar
chipped:tiny_smug_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:traditional_carved_pumpkin	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trampled_soul_sand	chipped	magic_ritual	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_amethyst_block	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_ancient_debris	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_andesite	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_blackstone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_blue_ice	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_borderless_bricks	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_bricks	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_calcite	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_clay	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_coal_block	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_cobblestone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_crying_obsidian	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_dark_prismarine	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_deepslate	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_diorite	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_dirt	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_dripstone_block	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_end_stone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_gilded_blackstone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_granite	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_ice	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_lapis_block	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_lodestone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_magma_block	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
chipped:trodden_mossy_cobblestone	chipped	power_energy_fluids	chipped-forge-1.20.1-3.0.7.jar
